bV^0_0,bV^0_1,bV^0_2,bV^0_3,bV^0_4,bV^0_5,bV^0_6,bV^0_7,bV^0_8,bV^0_9,bV^0_10,bV^0_11,bV^0_12,bV^0_13,bV^0_14,bV^0_15,bV^0_16,bV^0_17,bV^0_18,bV^0_19,bV^0_20,bV^0_21,bV^0_22,bV^0_23,bV^0_24,bV^0_25,bV^0_26,bV^0_27,bV^0_28,bV^0_29,bV^0_30,bV^0_31,bV^0_32,bV^0_33,bV^0_34,bV^0_35,bV^0_36,bV^0_37,bV^0_38,bV^0_39,bV^0_40,bV^0_41,bV^0_42,bV^0_43,bV^0_44,bV^0_45,bV^0_46,bV^0_47,bV^0_48,bV^0_49,bV^0_50,bV^0_51,bV^1_0,bV^1_1,bV^1_2,bV^1_3,bV^1_4,bV^1_5,bV^1_6,bV^1_7,bV^1_8,bV^1_9,bV^1_10,bV^1_11,bV^1_12,bV^1_13,bV^1_14,bV^1_15,bV^1_16,bV^1_17,bV^1_18,bV^1_19,bV^1_20,bV^1_21,bV^1_22,bV^1_23,bV^1_24,bV^1_25,bV^1_26,bV^1_27,bV^1_28,bV^1_29,bV^1_30,bV^1_31,bV^1_32,bV^1_33,bV^1_34,bV^1_35,bV^1_36,bV^1_37,bV^1_38,bV^1_39,bV^1_40,bV^1_41,bV^1_42,bV^1_43,bV^1_44,bV^1_45,bV^1_46,bV^1_47,bV^1_48,bV^1_49,bV^1_50,bV^1_51
-0.20548839019835075,-0.21299782071591106,-0.2163223552341248,-0.21428376193208376,-0.2112916016042376,-0.21775362550638594,-0.2094965226133134,-0.19987564300627836,-0.19964665985727487,-0.20295434645009697,-0.18917757498143878,-0.19149304049791105,-0.2029640469109016,-0.21819278946762816,-0.2203855280654893,-0.1992332776309368,-0.19443804847174478,-0.2085448931645226,-0.20160761715655529,-0.19521550848009328,-0.1897493235910122,-0.1762141374485568,-0.17967396033579558,-0.17736124641331927,-0.16454747873508607,-0.1642963803199547,-0.16961570977125467,-0.1753353098544178,-0.18692101960210952,-0.17582640222972087,-0.17809210741502896,-0.17290001383114145,-0.1583019185718822,-0.16427439013271367,-0.1604277631333225,-0.16665852519448365,-0.1706486843256102,-0.17197301376828233,-0.17585670376508827,-0.18584244695321878,-0.19498940964117123,-0.18863316015756468,-0.17215581869457477,-0.16689855565179532,-0.17234011231423602,-0.17784867777749308,-0.17095521190771126,-0.17617466675436783,-0.17206571820334873,-0.17808672710290746,-0.19927615678947602,-0.22183606132572606,-0.09221188635487208,-0.0837541973361784,-0.07971017463623675,-0.08296596059901358,-0.08648760705879534,-0.07938160849892523,-0.08901917391487267,-0.09994707664137314,-0.09962098288183495,-0.09628020599553129,-0.11121026026311279,-0.10910511945121658,-0.09696524131318679,-0.08071298577706976,-0.07888781568276898,-0.10149471031050723,-0.10636220435511906,-0.09133006431540161,-0.09851504375788805,-0.1055091282487233,-0.11172577568694722,-0.1267408074210901,-0.12304489742468168,-0.12509375023760122,-0.1390786121125895,-0.13950827671055963,-0.1334259202027136,-0.12738036989929163,-0.11520993146256686,-0.12678598304123845,-0.12437580313956258,-0.12985506810444772,-0.14567051743340792,-0.13937181598692053,-0.14381783445557936,-0.13720688104436707,-0.13298063149603365,-0.13134262392731139,-0.12757325069833403,-0.117486667913372,-0.10773681673480083,-0.11438543600680591,-0.13171314464542236,-0.13765863426553554,-0.13188426405522402,-0.12619845714608527,-0.13344669781963323,-0.1279040283509867,-0.13213475804650165,-0.1257169185122044,-0.10423631358225434,-0.08109201359144083
-0.20548839019835075,-0.19827675623049199,-0.20623127396744717,-0.22256380919155444,-0.24309118213662712,-0.23504483831030448,-0.23962002946115765,-0.2336177041306896,-0.2480236044841059,-0.2514872625720609,-0.2457240844064449,-0.24282250197908534,-0.24850471560050424,-0.23961973626894514,-0.22810350003670843,-0.25037269510771126,-0.23623050302979992,-0.2302683014072654,-0.23303729799643802,-0.22668326839834718,-0.231240999926341,-0.23409173393685923,-0.22379489231197985,-0.2288775346757095,-0.2323940066842222,-0.21134655899945032,-0.22290596313016703,-0.21384626291512177,-0.20559706146204784,-0.20436810621926324,-0.22081489749127858,-0.2200089188577691,-0.21053717995193832,-0.19960196842121775,-0.20973060551140102,-0.2168218714426588,-0.24095266195547194,-0.24502810437876496,-0.2539935888179306,-0.2568149956375566,-0.25992018786949217,-0.2611488746958881,-0.26597367905700753,-0.2594227181165193,-0.2623398929362463,-0.2602710410074101,-0.2660623154047548,-0.26392661839846193,-0.25325146466403065,-0.24817386818588608,-0.2502904431189752,-0.25533866387197846,-0.09221188635487208,-0.09996321958166202,-0.09157285516002966,-0.0738345066437303,-0.0517792596139771,-0.06039259832287145,-0.05623200105122581,-0.06322708552966848,-0.04866848056775735,-0.04495790729625883,-0.05142987664158198,-0.05409696040362841,-0.04837510418685706,-0.05797372785240763,-0.07055699308771361,-0.04722745975465372,-0.06208145602028894,-0.06864443428586717,-0.06560752522430754,-0.07231534934867793,-0.06798283450650928,-0.06470229170970421,-0.07600508221623004,-0.07131296418853943,-0.06734706099940098,-0.08944531511381232,-0.07652367430789613,-0.08569383856412095,-0.09375571481783516,-0.09542044072827677,-0.0789995537574588,-0.07985327928324225,-0.08987377212355067,-0.10224036281590364,-0.0916884747701683,-0.08346070306582366,-0.057841910633754566,-0.052871071537428344,-0.04378077025649448,-0.04058582462927754,-0.037217056936543765,-0.036063404723246296,-0.030744284495046112,-0.03800396887661832,-0.03494121873601677,-0.03672408268707572,-0.030469325875187032,-0.031751324013371864,-0.044058395630867185,-0.050952479278681385,-0.04912795772138946,-0.04412680495958705
-0.20548839019835075,-0.19646500592669472,-0.18252929744217133,-0.17912546163325277,-0.22307127292410783,-0.21585126603884483,-0.20322429267714867,-0.19983087942018707,-0.18700929739024624,-0.18855109940488113,-0.1855688826246588,-0.19812458597826316,-0.1936598293607276,-0.19319185839762373,-0.21958561658766762,-0.20594658132362356,-0.20776298764373885,-0.2039141916768022,-0.22635815348607094,-0.21591694607461162,-0.21383446456108351,-0.22441007755067752,-0.2348136293401069,-0.23906753846494555,-0.2288012005620173,-0.2279559498317425,-0.23936227924631637,-0.22737644621092234,-0.2249651817925119,-0.22156160452449086,-0.2335492394235771,-0.2215444572721824,-0.22262268671500526,-0.22598520769446723,-0.22985147329891478,-0.239653256252504,-0.2339825222983324,-0.24164557851248178,-0.23467589646984738,-0.22153374791255373,-0.23959764641808365,-0.2454788858667884,-0.25069371326312684,-0.25256808455502233,-0.2434514346333434,-0.24621654366698084,-0.2403423527047491,-0.261800686879263,-0.26658808457548966,-0.2580302381197096,-0.24858777444642788,-0.24748336021261919,-0.09221188635487208,-0.10233992162197289,-0.1174507011439586,-0.12150231488781868,-0.0742003325657367,-0.08157216196421059,-0.09478723750408719,-0.09771009646669866,-0.1119720723338413,-0.11112314978643352,-0.11402938912923409,-0.10031278068620547,-0.10492644236579432,-0.10435030997802504,-0.07549977525687357,-0.09174566288353181,-0.08951011457130312,-0.0939597859227199,-0.0695777833587123,-0.08108831615143575,-0.08382032495499467,-0.07204712118584725,-0.061235883047052866,-0.05688512871633247,-0.06874528749759151,-0.0693532940325848,-0.057264980444191184,-0.07049483082634869,-0.07309615120245788,-0.07656506181229561,-0.06379131017090679,-0.07663110023361261,-0.07525760179952104,-0.07167639625195309,-0.06739814461458804,-0.05662073479205471,-0.06314733779957589,-0.05553920983712544,-0.06269251515848326,-0.07685959959498492,-0.05752718114393374,-0.05175803964976912,-0.046234516043578186,-0.044755902903236375,-0.05445696645330174,-0.052365660892339946,-0.05879139925751186,-0.035612650904893225,-0.031142661790780707,-0.04021588764331174,-0.05000395225054893,-0.05165097997092866
-0.20548839019835075,-0.18615969050615677,-0.19435826214145213,-0.1754431229407799,-0.17922442549917994,-0.15380323837463988,-0.1589751691608887,-0.15899471345467225,-0.16033467583829353,-0.17358167166391264,-0.17071015587946398,-0.18389231897638916,-0.19253481322891863,-0.18127801575812094,-0.188719635046866,-0.1880533360947707,-0.2046546138369958,-0.2061562205795919,-0.20551791107245546,-0.20303940339855409,-0.2086015198614336,-0.20346344510859546,-0.20619976036022825,-0.2148714660632395,-0.20229569910714584,-0.20033491957137256,-0.1961046544067544,-0.20045661895139755,-0.19458184384555255,-0.1853369632533987,-0.19616008382434935,-0.19604124521193908,-0.20062484033378958,-0.22095598165744063,-0.21846437097777258,-0.22128018961764445,-0.2197070630317804,-0.22469405141686472,-0.22887099780503387,-0.20625346263814726,-0.2217135400113211,-0.22274191588114453,-0.2191795955949058,-0.2145966933256418,-0.2171292905981694,-0.21533856182283112,-0.20278357021162585,-0.1888291584742148,-0.19726211513423286,-0.21991614781253666,-0.21940658167502247,-0.23446227196627983,-0.09221188635487208,-0.11314788358835427,-0.10523773233563675,-0.12578216897983827,-0.12188064770894352,-0.1495188553813088,-0.14433082165615402,-0.14460238701884212,-0.14301073250713153,-0.1291965476541269,-0.13230127345164275,-0.11854822685262086,-0.10933339116744951,-0.1212029253192363,-0.11284837533619096,-0.11339418129436442,-0.09546174766282152,-0.0944009182758637,-0.09542319411800658,-0.09832829930849506,-0.09199087479158718,-0.09711794743853042,-0.09376241290404183,-0.08428589159748828,-0.0977712385218752,-0.09909518762413207,-0.10378419210904508,-0.09928244380217713,-0.10575992129143626,-0.11642712832719498,-0.10475793785478182,-0.10488191839578538,-0.10052725814850642,-0.07897259511679953,-0.0818476913742192,-0.0794814565113001,-0.08030740750693889,-0.07538983824689484,-0.07102631787676507,-0.09485193109456644,-0.07901016294026204,-0.07841224870755346,-0.082225699529592,-0.08724854006875006,-0.08454676273589212,-0.08623601654449776,-0.09956501617523685,-0.11411322906595942,-0.10569408900769019,-0.08233249872259929,-0.08243019785936856,-0.06639366098938494
-0.20548839019835075,-0.20982284994833908,-0.21142102959844494,-0.22061537589681685,-0.2271563401808874,-0.23152799497984228,-0.22108907570398434,-0.1834689667641563,-0.18135814608849254,-0.17059322248642322,-0.16048271014933613,-0.17207653711168167,-0.17977053755536365,-0.1817281043922503,-0.1878312034637576,-0.18790520713052108,-0.1877619594358147,-0.197875256940095,-0.22072213758415554,-0.22747581244184276,-0.23740272296034046,-0.23786398197869707,-0.2388312360779439,-0.2355425441894165,-0.23457299316146812,-0.23037215727557595,-0.23342550550587038,-0.2550271512941356,-0.25493615460309405,-0.26593435884691774,-0.2753285921526951,-0.277268673591539,-0.280187479813202,-0.26928490255680637,-0.2592383994246648,-0.2422787861902107,-0.25252666551047914,-0.2533782722922315,-0.24622224499073014,-0.24792934353989818,-0.24349732532213703,-0.24372585117240733,-0.2345765858746032,-0.24460089729017143,-0.25777534628203175,-0.2544287385753101,-0.2569322846681338,-0.26046369166009997,-0.27371957192497387,-0.2806935683630682,-0.28845108827396637,-0.2790437362639048,-0.09221188635487208,-0.08769713059578182,-0.08589834533301721,-0.07635594223902914,-0.07058091504601921,-0.0664714344990105,-0.07791069058121847,-0.11769406056961287,-0.1195012247114991,-0.13101264012125516,-0.14238310113484193,-0.13002952942013307,-0.12156171676336995,-0.11950514345539046,-0.11296148942056425,-0.11312771833726104,-0.11380941128471035,-0.1034032054215583,-0.0786056773148492,-0.0722250285895734,-0.06154808750867236,-0.06141263372250067,-0.0610550953971677,-0.0648516929168313,-0.06520169506737766,-0.07006846397390631,-0.0665693359247523,-0.044172884791659345,-0.0445835122811885,-0.033867876806107755,-0.024199898127439654,-0.02230497293644689,-0.01919413982328417,-0.0314643827982147,-0.041092542085361825,-0.058072560469370975,-0.04806208136748947,-0.0470672468482621,-0.05447133045725709,-0.05297704355502619,-0.05768502867803433,-0.05698832908213756,-0.06651297506602118,-0.056498449624834114,-0.04211638087858945,-0.046125183834328,-0.04325720564902984,-0.040108131132165985,-0.026143330888536428,-0.019086798763244945,-0.010852713689317358,-0.02104972203530438
-0.20548839019835075,-0.20473622573550776,-0.20046078003423762,-0.1899079442729284,-0.19438537760587837,-0.21108563759603954,-0.20652713575858858,-0.19477619386236983,-0.19298918925869885,-0.20390020138568896,-0.19601474845945538,-0.19515363133996894,-0.18308538614517855,-0.1870732735113474,-0.18549423074519747,-0.17458149547834878,-0.19537229324923872,-0.1863513357114346,-0.18102721614859335,-0.19613132381167803,-0.1962356897847616,-0.18687308683699894,-0.17036110017100553,-0.159621812771262,-0.15490361409812184,-0.14983391776127697,-0.1548625301996637,-0.16013365259465753,-0.1662239657829151,-0.17742534741314636,-0.1703103981284979,-0.16213590583169724,-0.1555380573649769,-0.14927209599565872,-0.16875721045985437,-0.1724295280422464,-0.18059722174065157,-0.18906033654098667,-0.17272988420562077,-0.16758506866808037,-0.15635223116159308,-0.1601985318406783,-0.16879075117366513,-0.16272027373482417,-0.1813912188510823,-0.16192046265291277,-0.16576043010196184,-0.17841678309643524,-0.16968984971270612,-0.17329586940152458,-0.15307389562484108,-0.1486669719248796,-0.09221188635487208,-0.09386394690246737,-0.09879530620072322,-0.10988908664818878,-0.10446079979052536,-0.08619972605690444,-0.09084296460263329,-0.103339364675544,-0.1057272744205816,-0.09395993530382446,-0.10269758747156564,-0.10391408676759364,-0.11777210958101207,-0.11324537935340474,-0.11467768214256915,-0.1270457340601004,-0.10514872234065953,-0.11457093127257623,-0.11973989105433867,-0.10348940165830842,-0.10439861194331526,-0.11423914119297177,-0.13183891853126908,-0.14372205355604548,-0.14834031324769076,-0.15384635000726016,-0.14862141222975891,-0.14336904497299183,-0.13671544033810865,-0.12471766878591431,-0.132662310810179,-0.14169400130750087,-0.14847965076433223,-0.15522502505532204,-0.13447326218280997,-0.13066425711559285,-0.12230771029721377,-0.113254737190292,-0.13037227569242338,-0.13559304835620276,-0.1471302394703989,-0.14329497541926164,-0.13405980617779759,-0.14070664997207807,-0.12126650298319035,-0.14181352014038404,-0.13758445502756672,-0.1240527102781665,-0.13371540334879536,-0.1299580988103146,-0.15160826597492263,-0.15648174862218797
-0.20548839019835075,-0.2093177764005778,-0.21780008028042736,-0.22668803872860327,-0.23636318545894403,-0.23768554998183652,-0.247982739066505,-0.25302853502713135,-0.2559032818414736,-0.2589412488847931,-0.2511978259792142,-0.2548043915954618,-0.24410157630612656,-0.2621006540592428,-0.2510918387066724,-0.2617690698701294,-0.2618326528401795,-0.2679098088190503,-0.2626360876526264,-0.26909449917315187,-0.25565172612502135,-0.2533051901494006,-0.2599963742623515,-0.2612831470312193,-0.266580694568843,-0.26403950506428464,-0.2581462634964578,-0.267065099742575,-0.27543576665175706,-0.2735314757661734,-0.2744577119658698,-0.27985737229354357,-0.27413788821108404,-0.28096878914874984,-0.2818766556084184,-0.28624909350076705,-0.2860656600661075,-0.28658837348144794,-0.2838737781740174,-0.2852217918468628,-0.2828295665629339,-0.2805635783294835,-0.28279267833978067,-0.2818096058061534,-0.2765291759506284,-0.27397822970278823,-0.27237595084741983,-0.2717678010195473,-0.26680072606877436,-0.2628329868804669,-0.2679703526470462,-0.27637849574726464,-0.09221188635487208,-0.08871299876457715,-0.08099905978730158,-0.07084090522301333,-0.06048744299957403,-0.05946348331670872,-0.04968768213206576,-0.04492063786129919,-0.04160573503537879,-0.03911791970013684,-0.047208664435754125,-0.04396475805481044,-0.055429291445493516,-0.0370462533053595,-0.04872965592314735,-0.03728102140656431,-0.03729390141885217,-0.030899624888720896,-0.036793140707187415,-0.030369795050819097,-0.04396084310106535,-0.045976077567033945,-0.03949432416110257,-0.03900170726667886,-0.033411048407650086,-0.036381823350942956,-0.042117191923868307,-0.03298097553254179,-0.024295759839182085,-0.026602872409474055,-0.02547363920783634,-0.020543743770817694,-0.026120287515554133,-0.019030930969371983,-0.018841281158127533,-0.0139379459577755,-0.014660518761561426,-0.013702584468519692,-0.01653925718565304,-0.015031051999481265,-0.017086989835971275,-0.019296919075090607,-0.01689357552347273,-0.018142293143300695,-0.02372603872377127,-0.026059695653644247,-0.0275512817806673,-0.028630163795172876,-0.03370400816374182,-0.03774308180139199,-0.03262113116050024,-0.024662934401929727
-0.20548839019835075,-0.19429174625582737,-0.18522231803707742,-0.1853845151794551,-0.1989731615513502,-0.2101348698850189,-0.21801389745325975,-0.2117348628397906,-0.19906129381521334,-0.19620744639383597,-0.18733391105292527,-0.19291221103536943,-0.19826485971342306,-0.2180129717737578,-0.2153766267951112,-0.22914941046851553,-0.2246172097071225,-0.2346081308304183,-0.23728605640976824,-0.24894469845210043,-0.23507348859157046,-0.22417229673895478,-0.22676855914444746,-0.21070459902303118,-0.22760969639081172,-0.21903340638283153,-0.2175334477806536,-0.21881340931349522,-0.233294139745772,-0.24455755374064603,-0.24523395358824995,-0.24718196299898396,-0.25883368026300274,-0.2533450934020784,-0.2671735766377168,-0.2616605394864888,-0.25815638016842035,-0.24245572025109186,-0.2419174057691157,-0.24593647981782846,-0.25154310623394965,-0.2600796157445584,-0.2577949112787609,-0.2586974884480473,-0.2571079380683105,-0.2603178637435872,-0.2615445682516554,-0.2574363869003469,-0.2553794089431074,-0.25534343893652733,-0.25488429811198565,-0.25388590798766403,-0.09221188635487208,-0.10408553636741412,-0.11296681859025556,-0.11338944394241032,-0.09899890413694225,-0.08705546905220413,-0.07791302786483198,-0.08535374219106585,-0.09976569667469987,-0.10272327059644283,-0.11152786853050238,-0.10565158111924569,-0.09960163459134258,-0.078676138201542,-0.08137123342585974,-0.06757328336540751,-0.0724027204989667,-0.06149845895665719,-0.05888076325431533,-0.04622040861545941,-0.06172233072958514,-0.0739650752215102,-0.07157185026959795,-0.08891798433179,-0.07101884318956712,-0.08027473813245817,-0.08183031855160838,-0.08118054786387251,-0.06562495175007142,-0.053126243602496515,-0.052489507972495276,-0.04999209142256943,-0.03797695495315069,-0.04350340738276757,-0.02941071919830975,-0.03440022118345857,-0.03903722186635066,-0.05564225949223502,-0.0568204535891818,-0.05295312916745248,-0.047361669501962265,-0.0385591703769958,-0.04127481125044784,-0.04082317411503527,-0.04229892074654813,-0.03943162639157243,-0.037934706464680557,-0.04201582107881802,-0.04400521440173683,-0.044497282864583335,-0.04513388096443339,-0.045994856818343116
-0.20548839019835075,-0.19049357447559478,-0.20220042333030674,-0.2082922817412295,-0.22831180582954885,-0.21672607699354762,-0.20746190695839636,-0.2148844794251069,-0.20906741908202653,-0.1953689438366507,-0.18861174720186216,-0.17733970419217174,-0.17359986885853657,-0.1834111640460937,-0.20282126146288681,-0.211804469663748,-0.21539757909560306,-0.2256436541020595,-0.22264664063945463,-0.21673030705624133,-0.1964089459846332,-0.18445737902030993,-0.18863325368816497,-0.19965154506075508,-0.19843560320154918,-0.19217458782784452,-0.1964972351791795,-0.1965351291280078,-0.19927800656933944,-0.1911673696958932,-0.17871762386610374,-0.17293854791000188,-0.1890956259420644,-0.18873683824681806,-0.164514647626129,-0.17115882208124125,-0.15692107814485087,-0.16843089004142667,-0.17107071007169483,-0.17049894304838342,-0.1777094644365723,-0.176738614515835,-0.1872789005856884,-0.197087314118873,-0.19325189006211668,-0.19407726135520853,-0.20701957200747745,-0.21085134173925923,-0.21716344074046268,-0.196458260648616,-0.21860191861755762,-0.22275833721886612,-0.09221188635487208,-0.10865529446821243,-0.09628609282800173,-0.08980819624586799,-0.06886474620542997,-0.08101482696940335,-0.09108088534420555,-0.08296436050008446,-0.08997656282820639,-0.10546632171950898,-0.1132223531965456,-0.1249594225574956,-0.1287750254798892,-0.11805008292955549,-0.09701303296403244,-0.08745644056753098,-0.0831859873059665,-0.07217620850062431,-0.07564429797821963,-0.08239778808519524,-0.10413773124678267,-0.11693608761325887,-0.11242862720060742,-0.10028936547437561,-0.10196403224592519,-0.10880234292959479,-0.10487373808300005,-0.10466731298616201,-0.10206604245884443,-0.11055776448026841,-0.1242194402399597,-0.1305927340068299,-0.11384618908464555,-0.11419064691948452,-0.13990899927614378,-0.13327666943345184,-0.14800221467042765,-0.13593352435116546,-0.13298068172680289,-0.1333042426590901,-0.12542807496930597,-0.1264749377367172,-0.11537015327017225,-0.10478419093362419,-0.10896559038714974,-0.10807320771945104,-0.09442752155056476,-0.09062674562915156,-0.08403594315635089,-0.10595178651352626,-0.08248666943018361,-0.07822770993333576
-0.20548839019835075,-0.20375480849299804,-0.19774457884564042,-0.1901215954828523,-0.19482016205226113,-0.17180481331459385,-0.18428193364917705,-0.16927833276953164,-0.1699664597207362,-0.15608364637897115,-0.15310211568084264,-0.1696978224037351,-0.16392634578510148,-0.16604922282936296,-0.16872450039059483,-0.15872726348412688,-0.16826052673637715,-0.17387764135332653,-0.16730336715591493,-0.19475901593744674,-0.2033271414375459,-0.20208737697373524,-0.20220633862608062,-0.21224763591782395,-0.20342213840274165,-0.21437515879256736,-0.21981771533344774,-0.21984503910806802,-0.22253602042671045,-0.19987164064030447,-0.22145986270297163,-0.2152573389739883,-0.21355160217424976,-0.19505521952937185,-0.1696014210972474,-0.1652973666666659,-0.1761874724364586,-0.20155656205918004,-0.18882686586993738,-0.17277723213526772,-0.17860720602492997,-0.17998584859192718,-0.18741447193252594,-0.17847464198984472,-0.19102014131304823,-0.19161783017467993,-0.180559077130654,-0.18193557010073724,-0.18935906206557093,-0.1783579634951197,-0.1832448682866186,-0.18753600129811732,-0.09221188635487208,-0.09312043468943691,-0.1001522121786763,-0.10850882575742228,-0.10355272318402413,-0.12875700800761597,-0.11583154602024863,-0.13207264303786723,-0.13152304942005702,-0.14677445169791076,-0.1501891632396479,-0.13244727248187538,-0.13879792610018615,-0.13624829869721528,-0.13315836943300188,-0.14386086875714973,-0.133871591539907,-0.12817686280560536,-0.13537573026374689,-0.10572074972742924,-0.09635057046254177,-0.09846046374122006,-0.09781797365445719,-0.0877141997775271,-0.09720537615593333,-0.08560733056546657,-0.07987807355443013,-0.07990559805396724,-0.07717999987293993,-0.10193688791922545,-0.0784720718324316,-0.08477634954310775,-0.08648481532051092,-0.10647102073396833,-0.13326514486772553,-0.1374442307981914,-0.12618192555431007,-0.09951730226943609,-0.11280257436140814,-0.12938541849717128,-0.12353109751386619,-0.1225322457652998,-0.11502208420507985,-0.12470546521074116,-0.11110782711947159,-0.11050099865400254,-0.12216557331412252,-0.12079892200058061,-0.11318783576450685,-0.12441358967466182,-0.11906391830467873,-0.11436861201994812
-0.20548839019835075,-0.19506713771307765,-0.20723747311302237,-0.19267106058606193,-0.1941195686685277,-0.1912124005986922,-0.18093492680648385,-0.18224819378850732,-0.18990670009952912,-0.18811779736819487,-0.18185178903332577,-0.1587038193243829,-0.16213892646078512,-0.17405655450267918,-0.1760126828564735,-0.17223582239829657,-0.15281643153691377,-0.151622346729811,-0.168241227737641,-0.1769379362420477,-0.17317658384458123,-0.18628871061183283,-0.1894720638350431,-0.20072690177122032,-0.1971074922876921,-0.17939157438883568,-0.19074639249021702,-0.17984303076439073,-0.18147036489062202,-0.18780690122900098,-0.20664848994362855,-0.20365107690200057,-0.21173807013383414,-0.22366533931262236,-0.21820478710728314,-0.21267864697839506,-0.2058545874889039,-0.19077550122440132,-0.19567620601049018,-0.21132231510781008,-0.21696119729903035,-0.22374617908541658,-0.2075975813505589,-0.2039225084893536,-0.2114774685713011,-0.20816782204354076,-0.20878750357486464,-0.2039240090014365,-0.22730100832450834,-0.22553346137003127,-0.23151385754531328,-0.21224606977404092,-0.09221188635487208,-0.1032977964394747,-0.09016730102572021,-0.10591663740052255,-0.10462597048963973,-0.10724002999729954,-0.11895205687894084,-0.11716163348699868,-0.10958871505891249,-0.11174510684240295,-0.11957828681499892,-0.14439293782796908,-0.1407472741696353,-0.1281054598193332,-0.12601788257475446,-0.13042733229988218,-0.15102301370502133,-0.1522021148553779,-0.1345819602368907,-0.12560459793807172,-0.1295387382359153,-0.11575903461275694,-0.11257281472609164,-0.10094684101264047,-0.10453882331667598,-0.12347430372228525,-0.11167121974273106,-0.12278969798950465,-0.12128815124156452,-0.11424134500875792,-0.09385504049053305,-0.09708610788076931,-0.08854875867081806,-0.07580967859153857,-0.08129911816939477,-0.08689601810346553,-0.0939786520257919,-0.11028019243226823,-0.10484323327583912,-0.08777213512874452,-0.08133372920435473,-0.07431577419262318,-0.09206775124183658,-0.09585908893290646,-0.08750382852267427,-0.09103250508623588,-0.09093837887154448,-0.09615874832006185,-0.07136181177601358,-0.07366888067174998,-0.06758470969025146,-0.08809685623859684
-0.20548839019835075,-0.21700553425968025,-0.22092226253403544,-0.21465453417279914,-0.2203697561116556,-0.2148793477890294,-0.20547970798381393,-0.1995223700566216,-0.2021571096552029,-0.20709872444038052,-0.2116704209493066,-0.20521276939866562,-0.20118487419151873,-0.19598181805626003,-0.20678018628115896,-0.20100155585418913,-0.20749223819804385,-0.21856808895321134,-0.19152763030988543,-0.1867668157128463,-0.1800718933148572,-0.17584829105643177,-0.18780011742235247,-0.16997022216937563,-0.15552065527222197,-0.15857150262468953,-0.15879688574467188,-0.15922249560392362,-0.16354553307683373,-0.1545588671416083,-0.15196240392461113,-0.14820048206847947,-0.15247308759095085,-0.13738492583888656,-0.13206892746989718,-0.14027462647686406,-0.1412476929694098,-0.13244715752293054,-0.12065643447832139,-0.11812010844853973,-0.118237517407525,-0.11368530012894064,-0.10693222305891774,-0.10812578537167472,-0.10771329878884868,-0.10682262313531157,-0.10434945954428886,-0.10506329585417387,-0.10393133094756737,-0.10621394229168515,-0.10728758716609159,-0.10660414423805376,-0.09221188635487208,-0.07975574285505774,-0.07543886659912678,-0.08018206192209916,-0.07459840149117816,-0.07988225179188675,-0.08946755556750045,-0.0965946668665538,-0.09330346720152691,-0.08843605860546469,-0.08488992919728057,-0.092068582440325,-0.09691582947363964,-0.10262812569625372,-0.09074194794322911,-0.09667976580405654,-0.08941861419001432,-0.07728862297377054,-0.10675489957411617,-0.11254135195135667,-0.11960159333021814,-0.12451607068506362,-0.11104625525809474,-0.13046439807367616,-0.14640757977672444,-0.14315391308036488,-0.14285963758287884,-0.1426745180544159,-0.13789259529813466,-0.14772505763132526,-0.15057114895094031,-0.15413277545053558,-0.1490056361611005,-0.16591217996409408,-0.1715838628058015,-0.16255756418568948,-0.16155918958329693,-0.17152143064806216,-0.18459690145739677,-0.1875476427056078,-0.18742209549672037,-0.1924918473626909,-0.19988219369372226,-0.19866747009042093,-0.19913230062819426,-0.20010322512927164,-0.2028201189159194,-0.20199976023269878,-0.20335323979306857,-0.20091557127200604,-0.1998603343898676,-0.2006428339804579
